date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,observed_minutes,sub_metering_remainder,rr,nbjrr1,nbjrr5,nbjrr10,nbjbrou,day_of_week,month,day_of_year,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos
2008-03-31,1377.5699999999993,130.86,242.7270416666664,4.005972222222212,1091.0,411.0,9387.0,1440.0,12070.499999999989,0.0,0.0,0.0,0.0,0.0,0,3,91,0.0,1.0,1.0,6.123233995736766e-17,0.9999631612477099,0.008583481082087055
2008-04-01,2129.0519999999938,170.39600000000007,241.6158055555558,6.202499999999993,1079.0,6657.0,14515.0,1440.0,13233.199999999903,0.0,0.0,0.0,0.0,0.0,1,4,92,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9999631612477099,-0.008583481082086933
2008-04-02,1691.6720000000005,142.54000000000013,238.66715972222235,5.007638888888888,1106.0,3674.0,7989.0,1440.0,15425.53333333334,0.0,0.0,0.0,0.0,0.0,2,4,93,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.025747913654988314
2008-04-03,1128.7559999999987,121.2359999999999,240.69424305555532,3.2808333333333235,0.0,422.0,6901.0,1440.0,11489.59999999998,0.0,0.0,0.0,0.0,0.0,3,4,94,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9990791668951153,-0.04290475819955447
2008-04-04,1631.9180000000024,125.30599999999998,241.33105555555542,4.726388888888879,2133.0,775.0,13246.0,1440.0,11044.633333333371,0.0,0.0,0.0,0.0,0.0,4,4,95,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.06004895851494825
2008-04-05,1970.762000000003,203.68400000000025,240.55802777777785,5.784861111111114,2929.0,874.0,13644.0,1440.0,15399.033333333377,0.0,0.0,0.0,0.0,0.0,5,4,96,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9970175264485267,-0.07717546212664618
2008-04-06,1696.3179999999998,150.57200000000023,241.14960416666653,4.946388888888896,1124.0,2615.0,7552.0,1440.0,16980.966666666664,0.0,0.0,0.0,0.0,0.0,6,4,97,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9955457941960382,-0.0942792217754244
2008-04-07,1538.838,141.28,243.22832638888892,4.484166666666678,2420.0,672.0,9466.0,1440.0,13089.3,0.0,0.0,0.0,0.0,0.0,0,4,98,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9937806700284985,-0.11135519690480862
2008-04-08,2657.516,184.17600000000078,242.06658333333363,7.699444444444441,2752.0,10713.0,17519.0,1440.0,13307.933333333334,0.0,0.0,0.0,0.0,0.0,1,4,99,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9917226741361015,-0.12839835514655107
2008-04-09,1218.8520000000003,132.864,242.3177083333332,3.5229166666666685,0.0,376.0,9003.0,1440.0,10935.200000000004,0.0,0.0,0.0,0.0,0.0,2,4,100,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9893724130196829,-0.14540367380368988
2008-04-10,1477.746,163.6799999999999,241.9490486111114,4.305416666666691,3261.0,457.0,6527.0,1440.0,14384.099999999999,0.0,0.0,0.0,0.0,0.0,3,4,101,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9867305793119814,-0.16236614133076366
2008-04-11,1877.663999999998,143.88999999999984,240.75837500000017,5.45263888888892,1802.0,491.0,14522.0,1440.0,14479.399999999965,0.0,0.0,0.0,0.0,0.0,4,4,102,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9837979515735163,-0.17928075881073566
2008-04-12,2800.014000000003,392.2719999999991,241.0631736111108,8.218194444444423,7076.0,2499.0,15225.0,1440.0,21866.900000000045,0.0,0.0,0.0,0.0,0.0,5,4,103,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.980575394063143,-0.19614254142819687
2008-04-13,2232.9860000000017,213.5139999999999,240.42332638888885,6.551805555555545,2554.0,5942.0,13007.0,1440.0,15713.433333333363,0.0,0.0,0.0,0.0,0.0,6,4,104,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9770638564833507,-0.21294651993841593
2008-04-14,1589.5819999999999,154.9579999999998,242.31405555555568,4.60430555555555,0.0,425.0,11197.0,1440.0,14871.03333333333,0.0,0.0,0.0,0.0,0.0,0,4,105,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9732643737003824,-0.22968774213179563
2008-04-15,1670.4059999999984,178.78199999999998,241.23874305555566,4.909583333333358,1174.0,3998.0,9874.0,1440.0,12794.099999999973,0.0,0.0,0.0,0.0,0.0,1,4,106,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9691780654392537,-0.2463612742933147
2008-04-16,1489.063999999999,125.90399999999967,241.74438888888864,4.316111111111099,838.0,403.0,11322.0,1440.0,12254.733333333315,0.0,0.0,0.0,0.0,0.0,2,4,107,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9648061359537646,-0.26296220265651454
2008-04-17,1395.8620000000012,145.87799999999973,241.40359722222172,4.104305555555535,1719.0,417.0,8638.0,1440.0,12490.366666666687,0.0,0.0,0.0,0.0,0.0,3,4,108,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9601498736716018,-0.2794856348516094
2008-04-18,1862.3899999999999,184.64599999999996,240.64157638888872,5.457638888888888,2174.0,3832.0,10921.0,1440.0,14112.833333333328,0.0,0.0,0.0,0.0,0.0,4,4,109,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9552106508146317,-0.2959267013472892
2008-04-19,2253.7099999999996,245.2840000000002,241.14318055555543,6.636111111111108,4319.0,2457.0,14722.0,1440.0,16063.833333333328,0.0,0.0,0.0,0.0,0.0,5,4,110,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.949989922994501,-0.31228055688579476
2008-04-20,1791.4179999999976,227.8540000000001,241.43287500000045,5.260555555555553,1030.0,4544.0,10401.0,1440.0,13881.966666666627,0.0,0.0,0.0,0.0,0.0,6,4,111,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9444892287836613,-0.32854238191083474
2008-04-21,1164.1559999999981,175.4,241.9924930555561,3.404166666666694,0.0,2673.0,6788.0,1440.0,9941.59999999997,0.0,0.0,0.0,0.0,0.0,0,4,112,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9387101892619443,-0.3447073839879337
2008-04-22,1627.6760000000017,193.1499999999999,240.95971527777795,4.772500000000004,971.0,5093.0,10603.0,1440.0,10460.933333333363,0.0,0.0,0.0,0.0,0.0,1,4,113,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9326545075388225,-0.3607707992167831
2008-04-23,1357.3279999999995,189.50199999999992,241.51134027777775,3.967500000000005,1380.0,492.0,8406.0,1440.0,12344.133333333324,0.0,0.0,0.0,0.0,0.0,2,4,114,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.926323968251495,-0.376727893635185
2008-04-24,1043.7720000000031,171.9239999999997,240.60532638888907,3.058055555555584,1263.0,522.0,5296.0,1440.0,10315.200000000052,0.0,0.0,0.0,0.0,0.0,3,4,115,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9197204370389467,-0.39257396461417177
2008-04-25,1267.7339999999974,162.2239999999998,241.0071527777774,3.6999999999999815,824.0,2004.0,9400.0,1440.0,8900.899999999958,0.0,0.0,0.0,0.0,0.0,4,4,116,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9128458599921355,-0.40830434224389345
2008-04-26,903.1659999999988,168.696,240.79256249999958,2.6340277777777725,0.0,634.0,3586.0,1440.0,10832.766666666646,0.0,0.0,0.0,0.0,0.0,5,4,117,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9057022630804715,-0.42391439070986064
2008-04-27,1008.2399999999998,198.11799999999974,240.90728472222224,2.9637500000000077,693.0,588.0,5488.0,1440.0,10034.999999999996,0.0,0.0,0.0,0.0,0.0,6,4,118,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.898291751554753,-0.43939950965914143
2008-04-28,659.0520000000026,167.11800000000014,240.9784583333335,1.95069444444447,0.0,621.0,2786.0,1440.0,7577.200000000044,0.0,0.0,0.0,0.0,0.0,0,4,119,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8906165093267405,-0.4547551355561055
2008-04-29,1972.616000000002,215.3560000000002,240.7069027777775,5.770694444444443,1402.0,5411.0,10481.0,1440.0,15582.93333333337,0.0,0.0,0.0,0.0,0.0,1,4,120,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8826787983255476,-0.4699767430273197
2008-04-30,1101.7260000000033,171.5560000000003,241.4336458333338,3.2186111111111213,1057.0,590.0,6653.0,1440.0,10062.100000000053,0.0,0.0,0.0,0.0,0.0,2,4,121,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.8744809578310397,-0.4850598461951961
2008-05-01,576.0140000000008,150.69599999999994,241.4462638888885,1.70236111111113,0.0,530.0,2586.0,1440.0,6484.233333333346,0.0,0.0,0.0,0.0,0.0,3,5,122,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2008-05-02,1497.7680000000014,205.56799999999993,241.64894444444434,4.377777777777793,3114.0,584.0,8687.0,1440.0,12577.800000000025,0.0,0.0,0.0,0.0,0.0,4,5,123,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.8573146280763323,-0.5147928015098308
2008-05-03,1289.600000000001,202.00400000000076,240.83368749999985,3.8009722222222138,996.0,541.0,6535.0,1440.0,13421.33333333335,0.0,0.0,0.0,0.0,0.0,5,5,124,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.848351197812304,-0.5294338912181852
2008-05-04,1470.969999999998,209.42200000000003,241.38047916666667,4.3624999999999945,2196.0,2872.0,5464.0,1440.0,13984.166666666631,0.0,0.0,0.0,0.0,0.0,6,5,125,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.8391377545563939,-0.5439189543287246
2008-05-05,1366.9320000000012,185.74999999999972,240.7368541666666,3.9977777777778036,1008.0,378.0,10197.0,1440.0,11199.200000000019,0.0,0.0,0.0,0.0,0.0,0,5,126,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.8296770135526188,-0.5582437220268649
2008-05-06,1789.979999999999,199.5959999999998,240.29031944444452,5.245972222222241,1354.0,5410.0,12200.0,1440.0,10868.999999999985,0.0,0.0,0.0,0.0,0.0,1,5,127,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.8199717629247771,-0.5724039727378148
2008-05-07,1176.264,190.9560000000001,241.08126388888843,3.457500000000012,1030.0,423.0,6649.0,1440.0,11502.400000000001,0.0,0.0,0.0,0.0,0.0,2,5,128,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.8100248628547752,-0.5863955333706956
2008-05-08,2116.6980000000035,253.24399999999994,239.8512916666665,6.178472222222234,3667.0,702.0,12717.0,1440.0,18192.30000000006,0.0,0.0,0.0,0.0,0.0,3,5,129,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.7998392447397195,-0.600214280548368
2008-05-09,1747.272000000004,229.87400000000014,240.4712222222226,5.136111111111121,2229.0,423.0,11904.0,1440.0,14565.200000000066,0.0,0.0,0.0,0.0,0.0,4,5,130,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.7894179103280199,-0.6138561418226116
2008-05-10,1909.128000000001,289.8139999999991,240.0862291666665,5.636388888888878,6950.0,612.0,11714.0,1440.0,12542.800000000021,0.0,0.0,0.0,0.0,0.0,5,5,131,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7787639308347607,-0.6273170968742938
2008-05-11,1610.9199999999955,275.7019999999993,240.48559722222257,4.804166666666659,563.0,1340.0,6930.0,1440.0,18015.66666666659,0.0,0.0,0.0,0.0,0.0,6,5,132,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.7678804460366001,-0.6405931786981751
2008-05-12,1524.2039999999993,229.1399999999997,241.04162499999973,4.519444444444454,2082.0,1085.0,11959.0,1440.0,10277.399999999987,0.0,0.0,0.0,0.0,0.0,0,5,133,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.7567706633464627,-0.6536804747720057
2008-05-13,1476.8939999999977,236.46800000000007,240.37406249999944,4.3918055555555595,823.0,4089.0,8370.0,1440.0,11332.899999999961,0.0,0.0,0.0,0.0,0.0,1,5,134,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.7454378568683001,-0.6665751282095632
2008-05-14,1584.2620000000004,277.37399999999946,240.7085138888889,4.713333333333339,2467.0,3436.0,9716.0,1440.0,10785.366666666676,0.0,0.0,0.0,0.0,0.0,2,5,135,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.7338853664321991,-0.6792733388972931
2008-05-15,1162.7679999999993,237.7240000000001,240.35039583333318,3.5220833333333266,868.0,570.0,6820.0,1440.0,11121.466666666656,0.0,0.0,0.0,0.0,0.0,3,5,136,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.722116596610116,-0.6917713646142222
2008-05-16,1648.0299999999997,235.20199999999994,239.62024339360156,4.922253129346316,2228.0,2565.0,8955.0,1438.0,13719.166666666664,0.0,0.0,0.0,0.0,0.0,4,5,137,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.7101350157125358,-0.7040655221348058
2008-05-17,1657.4539999999997,275.89600000000024,239.47286111111126,4.951527777777775,2158.0,935.0,12472.0,1440.0,12059.23333333333,0.0,0.0,0.0,0.0,0.0,5,5,138,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.6979441547663435,-0.7161521883143933
2008-05-18,1803.957999999999,254.4920000000004,239.68268749999982,5.409444444444444,1775.0,5355.0,8626.0,1440.0,14309.966666666649,0.0,0.0,0.0,0.0,0.0,6,5,139,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.6855476064742155,-0.7280278011569847
2008-05-19,1030.2619999999974,175.7360000000001,240.43187500000005,3.069444444444421,1014.0,558.0,7503.0,1440.0,8096.033333333289,0.0,0.0,0.0,0.0,0.0,0,5,140,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.672949024155833,-0.7396888608649667
2008-05-20,1581.3340000000037,184.08200000000022,241.01960416666668,4.682222222222223,1352.0,2431.0,11977.0,1440.0,10595.566666666728,0.0,0.0,0.0,0.0,0.0,1,5,141,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.660152120671232,-0.7511319308705197
2008-05-21,1324.1119999999978,190.3260000000001,240.76051388888857,3.9166666666666634,1989.0,474.0,9251.0,1440.0,10354.5333333333,0.0,0.0,0.0,0.0,0.0,2,5,142,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.647160667326606,-0.7623536388483902
2008-05-22,976.8679999999974,169.81599999999963,239.50019444444467,2.955972222222213,996.0,440.0,6475.0,1440.0,8370.133333333291,0.0,0.0,0.0,0.0,0.0,3,5,143,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.6339784927628868,-0.7733506777097298
2008-05-23,1484.916,178.95800000000023,239.49885416666697,4.358611111111111,0.0,1390.0,14734.0,1440.0,8624.599999999999,0.0,0.0,0.0,0.0,0.0,4,5,144,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.620609481827423,-0.7841198065767103
2008-05-24,1580.1759999999983,285.5499999999999,240.72490277777806,4.669027777777777,1027.0,569.0,12833.0,1440.0,11907.266666666641,0.0,0.0,0.0,0.0,0.0,5,5,145,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.6070575744291006,-0.7946578517376249
2008-05-25,2048.5039999999995,290.41600000000005,239.94564583333303,6.1365277777777765,4307.0,8811.0,6016.0,1440.0,15007.733333333323,0.0,0.0,0.0,0.0,0.0,6,5,146,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.593326764377232,-0.8049617075821959
2008-05-26,1289.7099999999991,220.69799999999987,240.36368750000014,3.9297222222222197,985.0,666.0,9284.0,1440.0,10560.16666666665,0.0,0.0,0.0,0.0,0.0,0,5,147,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.5794210982045638,-0.8150283375168113
2008-05-27,1708.6999999999978,207.4659999999998,239.3908680555557,5.107361111111112,0.0,5352.0,11478.0,1440.0,11648.333333333296,0.0,0.0,0.0,0.0,0.0,1,5,148,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.5653446739747428,-0.8248547748594245
2008-05-28,1114.3719999999998,235.64399999999964,241.3226944444447,3.3505555555555464,3138.0,512.0,6709.0,1440.0,8213.866666666661,0.0,0.0,0.0,0.0,0.0,2,5,149,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.5511016400746,-0.8344381237138473
2008-05-29,1135.0760000000018,186.83200000000005,237.67515972222273,3.4756944444444375,1004.0,507.0,8703.0,1440.0,8703.933333333363,0.0,0.0,0.0,0.0,0.0,3,5,150,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.5366961939916005,-0.8437755598231856
2008-05-30,1397.2440000000022,182.21800000000064,240.5536944444448,4.20291666666668,0.0,3019.0,11298.0,1440.0,8970.400000000034,0.0,0.0,0.0,0.0,0.0,4,5,151,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.522132581076825,-0.8528643314021596
2008-05-31,1641.4700000000012,249.92399999999986,240.65420138888905,4.923055555555554,1764.0,2328.0,11858.0,1440.0,11407.833333333354,0.0,0.0,0.0,0.0,0.0,5,5,152,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.5074150932938458,-0.861701759948068
2008-06-01,1848.8759999999997,225.34,240.62318055555585,5.4231944444444435,1906.0,545.0,11307.0,1440.0,17056.599999999995,0.0,0.0,0.0,0.0,0.0,6,6,153,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.4925480679538644,-0.8702852410301553
2008-06-02,1074.011999999999,165.15799999999984,236.36987499999947,3.2180555555555763,960.0,558.0,6341.0,1440.0,10041.199999999986,0.0,0.0,0.0,0.0,0.0,0,6,154,0.0,1.0,1.2246467991473532e-16,-1.0,0.47753588643748834,-0.8786122450571482
2008-06-03,1597.816000000002,173.93800000000002,234.15220833333305,4.844166666666653,2897.0,2608.0,9265.0,1440.0,11860.266666666703,0.0,0.0,0.0,0.0,0.0,1,6,155,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.4623829729035151,-0.8866803180227399
2008-06-04,1588.9119999999973,152.40399999999963,234.70647222222223,4.827777777777775,1550.0,7682.0,6508.0,1440.0,10741.866666666621,0.0,0.0,0.0,0.0,0.0,2,6,156,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.44709379298511426,-0.8944870822287954
2008-06-05,1120.0779999999997,153.10599999999954,235.16382638888854,3.3976388888888733,1747.0,506.0,8781.0,1440.0,7633.9666666666635,0.0,0.0,0.0,0.0,0.0,3,6,157,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.43167285247378384,-0.9020302369860707
2008-06-06,1217.713999999999,174.51999999999984,239.71693749999997,3.6720833333333336,1009.0,506.0,7871.0,1440.0,10909.233333333319,0.0,0.0,0.0,0.0,0.0,4,6,158,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.4161246959914746,-0.9093075592922357
2008-06-07,1882.4839999999988,186.41399999999993,238.98444444444414,5.531944444444434,2379.0,2611.0,14593.0,1440.0,11791.733333333315,0.0,0.0,0.0,0.0,0.0,5,6,159,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.4004539056512664,-0.9163169044870048
2008-06-08,1542.322000000002,188.38399999999993,239.96493749999973,4.59611111111112,2536.0,3161.0,9732.0,1440.0,10276.366666666698,0.0,0.0,0.0,0.0,0.0,6,6,160,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.3846650997070012,-0.923056206884176
2008-06-09,1325.6980000000017,183.64000000000013,239.43468055555573,4.039722222222226,1967.0,2085.0,7921.0,1440.0,10121.966666666693,0.0,0.0,0.0,0.0,0.0,0,6,161,0.0,1.0,1.2246467991473532e-16,-1.0,0.3687629311922603,-0.9295234803804002
2008-06-10,1067.089999999997,216.01800000000017,239.97804861111132,3.2048611111110947,907.0,585.0,8992.0,1440.0,7300.833333333281,0.0,0.0,0.0,0.0,0.0,1,6,162,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.352752086549095,-0.9357168190404935
2008-06-11,1123.206000000001,214.37199999999982,240.154472222222,3.38847222222221,977.0,842.0,7566.0,1440.0,9335.100000000017,0.0,0.0,0.0,0.0,0.0,2,6,163,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.3366372842469106,-0.9416343976591258
2008-06-12,1259.3320000000022,189.29200000000012,239.69002083333334,3.7993055555555473,1951.0,567.0,7246.0,1440.0,11224.866666666701,0.0,0.0,0.0,0.0,0.0,3,6,164,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.3204232733919116,-0.9472744722987168
2008-06-13,1874.2800000000009,281.8160000000004,238.88760250173794,5.605976372480882,2809.0,7358.0,10531.0,1439.0,10540.000000000015,0.0,0.0,0.0,0.0,0.0,4,6,165,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.30411483232751846,-0.9526353808033824
2008-06-14,1384.9199999999992,344.28000000000065,240.01449305555542,4.207777777777777,1862.0,1011.0,10681.0,1440.0,9527.999999999985,0.0,0.0,0.0,0.0,0.0,5,6,166,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804
2008-06-15,2289.1020000000008,281.0060000000005,239.4537291666667,6.773611111111108,6471.0,6802.0,11589.0,1440.0,13289.700000000019,0.0,0.0,0.0,0.0,0.0,6,6,167,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.27123391067291,-0.9625134626077081
2008-06-16,1303.0439999999994,204.38199999999966,240.43346527777743,3.9047222222222064,1980.0,464.0,10012.0,1440.0,9261.399999999987,0.0,0.0,0.0,0.0,0.0,0,6,168,0.0,1.0,1.2246467991473532e-16,-1.0,0.2546711202412288,-0.9670277247913204
2008-06-17,1145.0840000000014,175.46400000000017,240.35443055555564,3.4345833333333373,1080.0,432.0,10094.0,1440.0,7478.733333333355,0.0,0.0,0.0,0.0,0.0,1,6,169,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313
2008-06-18,1893.6079999999997,272.7240000000002,239.73986805555518,5.711388888888881,7549.0,3040.0,12687.0,1440.0,8284.133333333328,0.0,0.0,0.0,0.0,0.0,2,6,170,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.22132528438243243,-0.9752000402445825
2008-06-19,1588.0819999999985,189.41800000000012,239.27268749999968,4.73791666666667,3411.0,1514.0,10911.0,1440.0,10632.033333333311,0.0,0.0,0.0,0.0,0.0,3,6,171,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578
2008-06-20,1676.1040000000035,227.4199999999995,239.93918750000023,5.008194444444433,2948.0,2935.0,12417.0,1440.0,9635.066666666724,0.0,0.0,0.0,0.0,0.0,4,6,172,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.18771856543719884,-0.9822228566828406
2008-06-21,1734.254000000001,239.02800000000033,239.4634097222223,5.134166666666667,940.0,5823.0,12828.0,1440.0,9313.233333333348,0.0,0.0,0.0,0.0,0.0,5,6,173,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.17082974322534442,-0.985300562686109
2008-06-22,1566.4159999999977,294.1439999999994,239.04411805555566,4.6740277777777735,4705.0,1175.0,10652.0,1440.0,9574.933333333294,0.0,0.0,0.0,0.0,0.0,6,6,174,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.15389057670406214,-0.9880878960910771
2008-06-23,1251.7960000000019,210.95600000000047,238.93765277777769,3.791944444444442,2600.0,581.0,10124.0,1440.0,7558.266666666699,0.0,0.0,0.0,0.0,0.0,0,6,175,0.0,1.0,1.2246467991473532e-16,-1.0,0.13690605792347574,-0.9905840354577969
2008-06-24,1754.451999999995,253.02199999999993,237.91538888888874,5.262222222222222,2779.0,3489.0,14271.0,1440.0,8701.866666666585,0.0,0.0,0.0,0.0,0.0,1,6,176,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.11988119229922782,-0.9927882451625399
2008-06-25,1261.7700000000002,290.6260000000003,238.89490277777787,3.91097222222222,2773.0,569.0,9402.0,1440.0,8285.500000000004,0.0,0.0,0.0,0.0,0.0,2,6,177,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.10282099713736025,-0.9946998756145891
2008-06-26,1056.0199999999993,217.4140000000002,239.35140277777796,3.2111111111111144,921.0,572.0,8971.0,1440.0,7136.333333333321,0.0,0.0,0.0,0.0,0.0,3,6,178,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0857305001556943,-0.9963183634476755
2008-06-27,1755.1519999999982,262.00799999999987,238.934986111111,5.2366666666666655,4159.0,2372.0,10163.0,1440.0,12558.533333333304,0.0,0.0,0.0,0.0,0.0,4,6,179,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0686147380021341,-0.9976432316860063
2008-06-28,1208.8000000000009,210.95400000000024,239.14238194444445,3.6859722222222255,0.0,2000.0,7932.0,1440.0,10214.666666666682,0.0,0.0,0.0,0.0,0.0,5,6,180,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.05147875477034673,-0.9986740898848305
2008-06-29,749.3520000000003,183.66400000000039,240.16064583333366,2.331111111111103,955.0,535.0,3896.0,1440.0,7103.200000000006,0.0,0.0,0.0,0.0,0.0,6,6,181,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.03432760051324382,-0.9994106342455052
2008-06-30,804.1960000000016,189.52599999999978,240.37611805555562,2.479166666666671,0.0,521.0,6819.0,1440.0,6063.266666666694,0.0,0.0,0.0,0.0,0.0,0,6,182,0.0,1.0,1.2246467991473532e-16,-1.0,0.01716632975470737,-0.9998526477050269
2008-07-01,1215.2399999999998,277.78800000000007,239.54029166666652,3.740000000000001,3465.0,587.0,8390.0,1440.0,7811.999999999996,0.0,0.0,0.0,0.0,0.0,1,7,183,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2008-07-02,1147.201999999999,266.5380000000002,238.9619791666663,3.569583333333335,962.0,650.0,7002.0,1440.0,10506.033333333318,0.0,0.0,0.0,0.0,0.0,2,7,184,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.017166329754707124,-0.9998526477050269
